source,target,value,sourcecont,targetcont
Nigeria,Spain,58164.0,AF,EU
Togo,Spain,8622.0,AF,EU
Togo,Spain,1426.0,AF,EU
Zimbabwe,Spain,2110.0,AF,EU
Zimbabwe,Spain,44.0,AF,EU
Namibia,Spain,193.0,AF,EU
Namibia,Spain,614.0,AF,EU
Congo,Spain,2414.0,AF,EU
Djibouti,Spain,6255.0,AF,EU
Gabon,Spain,3412.0,AF,EU
Mozambique,Spain,10374.0,AF,EU
Rwanda,Spain,27.0,AF,EU
Sierra Leone,Spain,1913.0,AF,EU
Mali,Spain,1902.0,AF,EU
Mauritius,Spain,27065.0,AF,EU
Mauritius,Spain,24703.0,AF,EU
Equatorial Guinea,Spain,928.0,AF,EU
Liberia,Spain,7291.0,AF,EU
Mauritania,Spain,125.0,AF,EU
Mauritania,Spain,1.0,AF,EU
Sao Tome and Principe,Spain,1981.0,AF,EU
Seychelles,Spain,44.0,AF,EU
Zambia,Spain,11.0,AF,EU
Angola,Spain,202.0,AF,EU
Senegal,Spain,11715.0,AF,EU
Senegal,Spain,9870.0,AF,EU
Chad,Spain,10.0,AF,EU
Gambia,Spain,52.0,AF,EU
Gambia,Spain,5.0,AF,EU
Central African Republic,Spain,7.0,AF,EU
Guinea-Bissau,Spain,36.0,AF,EU
Botswana,Spain,13.0,AF,EU
Botswana,Spain,31.0,AF,EU
Algeria,Sri Lanka,16.0,AF,AS
Algeria,Sri Lanka,8.0,AF,AS
Egypt,Sri Lanka,5022.0,AF,AS
Ethiopia,Sri Lanka,759.0,AF,AS
Ethiopia,Sri Lanka,227.0,AF,AS
Kenya,Sri Lanka,2569.0,AF,AS
Morocco,Sri Lanka,79.0,AF,AS
Morocco,Sri Lanka,73.0,AF,AS
South Africa,Sri Lanka,10885.0,AF,AS
South Africa,Sri Lanka,9219.0,AF,AS
Tunisia,Sri Lanka,27.0,AF,AS
Uganda,Sri Lanka,290.0,AF,AS
Benin,Sri Lanka,288.0,AF,AS
Ghana,Sri Lanka,71.0,AF,AS
Madagascar,Sri Lanka,375.0,AF,AS
Madagascar,Sri Lanka,1352.0,AF,AS
Malawi,Sri Lanka,953.0,AF,AS
Niger,Sri Lanka,1.0,AF,AS
Nigeria,Sri Lanka,49.0,AF,AS
Congo,Sri Lanka,1.0,AF,AS
Mozambique,Sri Lanka,39.0,AF,AS
Sierra Leone,Sri Lanka,9.0,AF,AS
Mauritius,Sri Lanka,1582.0,AF,AS
Mauritius,Sri Lanka,1133.0,AF,AS
Liberia,Sri Lanka,51.0,AF,AS
Seychelles,Sri Lanka,234.0,AF,AS
Zambia,Sri Lanka,5.0,AF,AS
South Africa,Suriname,260.0,AF,SA
Tunisia,Suriname,112.0,AF,SA
Algeria,Sweden,60.0,AF,EU
Algeria,Sweden,59.0,AF,EU
Cameroon,Sweden,11.0,AF,EU
Egypt,Sweden,9452.0,AF,EU
Egypt,Sweden,44.0,AF,EU
Ethiopia,Sweden,16128.0,AF,EU
Ethiopia,Sweden,12597.0,AF,EU
Kenya,Sweden,28244.0,AF,EU
Morocco,Sweden,18300.0,AF,EU
Morocco,Sweden,5220.0,AF,EU
South Africa,Sweden,67961.0,AF,EU
South Africa,Sweden,52505.0,AF,EU
Tunisia,Sweden,1071.0,AF,EU
Tunisia,Sweden,1346.0,AF,EU
Uganda,Sweden,6919.0,AF,EU
Benin,Sweden,24.0,AF,EU
Benin,Sweden,10.0,AF,EU
Burkina Faso,Sweden,10.0,AF,EU
Burkina Faso,Sweden,61.0,AF,EU
Burundi,Sweden,7889.0,AF,EU
Ghana,Sweden,143.0,AF,EU
Madagascar,Sweden,25.0,AF,EU
Madagascar,Sweden,38.0,AF,EU
Malawi,Sweden,1553.0,AF,EU
Nigeria,Sweden,19.0,AF,EU
Togo,Sweden,4.0,AF,EU
Togo,Sweden,2.0,AF,EU
Zimbabwe,Sweden,205.0,AF,EU
Zimbabwe,Sweden,33.0,AF,EU
Namibia,Sweden,825.0,AF,EU
Namibia,Sweden,18.0,AF,EU
Congo,Sweden,429.0,AF,EU
Mozambique,Sweden,459.0,AF,EU
Rwanda,Sweden,3016.0,AF,EU
Mali,Sweden,99.0,AF,EU
Mali,Sweden,65.0,AF,EU
Mauritius,Sweden,299.0,AF,EU
Mauritius,Sweden,241.0,AF,EU
Liberia,Sweden,3.0,AF,EU
Somalia,Sweden,56.0,AF,EU
Zambia,Sweden,4.0,AF,EU
Senegal,Sweden,35.0,AF,EU
Gambia,Sweden,1.0,AF,EU
Gambia,Sweden,58.0,AF,EU
Eritrea,Sweden,15.0,AF,EU
Algeria,Switzerland,438.0,AF,EU
Algeria,Switzerland,75.0,AF,EU
Cameroon,Switzerland,1894.0,AF,EU
Egypt,Switzerland,17038.0,AF,EU
Ethiopia,Switzerland,41678.0,AF,EU
Ethiopia,Switzerland,1625.0,AF,EU
Kenya,Switzerland,44853.0,AF,EU
Morocco,Switzerland,36842.0,AF,EU
Morocco,Switzerland,9048.0,AF,EU
South Africa,Switzerland,74312.0,AF,EU
South Africa,Switzerland,28419.0,AF,EU
Tunisia,Switzerland,7612.0,AF,EU
Tunisia,Switzerland,4985.0,AF,EU
Uganda,Switzerland,5700.0,AF,EU
Benin,Switzerland,466.0,AF,EU
Benin,Switzerland,15.0,AF,EU
Burkina Faso,Switzerland,1103.0,AF,EU
Burkina Faso,Switzerland,160852.0,AF,EU
Burundi,Switzerland,20.0,AF,EU
Comoros,Switzerland,557.0,AF,EU
Ghana,Switzerland,85897.0,AF,EU
Ghana,Switzerland,516.0,AF,EU
Guinea,Switzerland,104.0,AF,EU
Madagascar,Switzerland,18451.0,AF,EU
Madagascar,Switzerland,3985.0,AF,EU
Malawi,Switzerland,3754.0,AF,EU
Niger,Switzerland,331.0,AF,EU
Niger,Switzerland,138.0,AF,EU
Nigeria,Switzerland,218.0,AF,EU
Togo,Switzerland,606.0,AF,EU
Togo,Switzerland,29.0,AF,EU
Zimbabwe,Switzerland,2849.0,AF,EU
Zimbabwe,Switzerland,3.0,AF,EU
Namibia,Switzerland,543.0,AF,EU
Namibia,Switzerland,1628.0,AF,EU
Congo,Switzerland,19.0,AF,EU
Gabon,Switzerland,1395.0,AF,EU
Mozambique,Switzerland,24417.0,AF,EU
Rwanda,Switzerland,994.0,AF,EU
Sierra Leone,Switzerland,13.0,AF,EU
Mali,Switzerland,160.0,AF,EU
Mali,Switzerland,1753.0,AF,EU
Mauritius,Switzerland,3117.0,AF,EU
Mauritius,Switzerland,2426.0,AF,EU
Equatorial Guinea,Switzerland,1.0,AF,EU
Lesotho,Switzerland,14.0,AF,EU
Mauritania,Switzerland,8.0,AF,EU
Sao Tome and Principe,Switzerland,324.0,AF,EU
Sao Tome and Principe,Switzerland,33.0,AF,EU
Seychelles,Switzerland,19.0,AF,EU
Seychelles,Switzerland,1.0,AF,EU
Somalia,Switzerland,63.0,AF,EU
Zambia,Switzerland,163.0,AF,EU
Senegal,Switzerland,8837.0,AF,EU
Senegal,Switzerland,935.0,AF,EU
Eritrea,Switzerland,4.0,AF,EU
Central African Republic,Switzerland,4.0,AF,EU
Botswana,Switzerland,10.0,AF,EU
Algeria,Syrian Arab Republic,5464.0,AF,AS
Ethiopia,Syrian Arab Republic,75.0,AF,AS
Morocco,Syrian Arab Republic,23533.0,AF,AS
South Africa,Syrian Arab Republic,8495.0,AF,AS
Tunisia,Syrian Arab Republic,764.0,AF,AS
Benin,Syrian Arab Republic,25.0,AF,AS
Algeria,Thailand,34.0,AF,AS
Algeria,Thailand,47.0,AF,AS
Cameroon,Thailand,350.0,AF,AS
Egypt,Thailand,2091.0,AF,AS
Ethiopia,Thailand,243.0,AF,AS
Ethiopia,Thailand,59.0,AF,AS
Kenya,Thailand,381.0,AF,AS
Morocco,Thailand,5904.0,AF,AS
Morocco,Thailand,840.0,AF,AS
South Africa,Thailand,7607.0,AF,AS
South Africa,Thailand,13211.0,AF,AS
Tunisia,Thailand,7571.0,AF,AS
Tunisia,Thailand,1271.0,AF,AS
Uganda,Thailand,2535.0,AF,AS
Benin,Thailand,1856.0,AF,AS
Benin,Thailand,1279.0,AF,AS
Burkina Faso,Thailand,14779.0,AF,AS
Burundi,Thailand,1.0,AF,AS
Ghana,Thailand,1460.0,AF,AS
Ghana,Thailand,129.0,AF,AS
Guinea,Thailand,1484.0,AF,AS
Madagascar,Thailand,101.0,AF,AS
Madagascar,Thailand,186.0,AF,AS
Malawi,Thailand,242.0,AF,AS
Niger,Thailand,1.0,AF,AS
Niger,Thailand,107399.0,AF,AS
Nigeria,Thailand,611.0,AF,AS
Togo,Thailand,1599.0,AF,AS
Togo,Thailand,680.0,AF,AS
Zimbabwe,Thailand,1068.0,AF,AS
Namibia,Thailand,1.0,AF,AS
Congo,Thailand,18.0,AF,AS
Mozambique,Thailand,1977.0,AF,AS
Rwanda,Thailand,7.0,AF,AS
Mali,Thailand,31010.0,AF,AS
Mali,Thailand,15922.0,AF,AS
Mauritius,Thailand,128.0,AF,AS
Mauritius,Thailand,84.0,AF,AS
Mauritania,Thailand,1.0,AF,AS
Seychelles,Thailand,3.0,AF,AS
Seychelles,Thailand,4.0,AF,AS
Zambia,Thailand,1188.0,AF,AS
Senegal,Thailand,3.0,AF,AS
Senegal,Thailand,2.0,AF,AS
Chad,Thailand,4697.0,AF,AS
Guinea-Bissau,Thailand,175.0,AF,AS
Algeria,Togo,48.0,AF,AF
Algeria,Togo,1134.0,AF,AF
Cameroon,Togo,38.0,AF,AF
Egypt,Togo,683.0,AF,AF
Ethiopia,Togo,1.0,AF,AF
Kenya,Togo,53.0,AF,AF
Morocco,Togo,640.0,AF,AF
Morocco,Togo,3598.0,AF,AF
South Africa,Togo,775.0,AF,AF
South Africa,Togo,3921.0,AF,AF
Tunisia,Togo,864.0,AF,AF
Tunisia,Togo,688.0,AF,AF
Uganda,Togo,13.0,AF,AF
Benin,Togo,1238.0,AF,AF
Benin,Togo,1803.0,AF,AF
Burkina Faso,Togo,3081.0,AF,AF
Burkina Faso,Togo,25837.0,AF,AF
Ghana,Togo,17575.0,AF,AF
Ghana,Togo,19352.0,AF,AF
Niger,Togo,597.0,AF,AF
Nigeria,Togo,4615.0,AF,AF
Mali,Togo,2.0,AF,AF
Mali,Togo,410.0,AF,AF
Mauritius,Togo,5.0,AF,AF
Senegal,Togo,2655.0,AF,AF
Senegal,Togo,3102.0,AF,AF
Morocco,Trinidad and Tobago,250.0,AF,
South Africa,Trinidad and Tobago,405.0,AF,
Ghana,Trinidad and Tobago,220.0,AF,
Mauritius,Trinidad and Tobago,3.0,AF,
Senegal,Trinidad and Tobago,30.0,AF,
Algeria,Tunisia,4102.0,AF,AF
Algeria,Tunisia,5379.0,AF,AF
Cameroon,Tunisia,737.0,AF,AF
Egypt,Tunisia,31898.0,AF,AF
Ethiopia,Tunisia,407.0,AF,AF
Kenya,Tunisia,21.0,AF,AF
Morocco,Tunisia,17733.0,AF,AF
Morocco,Tunisia,19676.0,AF,AF
South Africa,Tunisia,110.0,AF,AF
South Africa,Tunisia,175.0,AF,AF
Uganda,Tunisia,5661.0,AF,AF
Benin,Tunisia,316.0,AF,AF
Burkina Faso,Tunisia,17.0,AF,AF
Comoros,Tunisia,19.0,AF,AF
Ghana,Tunisia,11063.0,AF,AF
Ghana,Tunisia,10929.0,AF,AF
Madagascar,Tunisia,88.0,AF,AF
Madagascar,Tunisia,277.0,AF,AF
Malawi,Tunisia,2655.0,AF,AF
Niger,Tunisia,832.0,AF,AF
Nigeria,Tunisia,932.0,AF,AF
Togo,Tunisia,161.0,AF,AF
Togo,Tunisia,147.0,AF,AF
Zimbabwe,Tunisia,946.0,AF,AF
Zimbabwe,Tunisia,798.0,AF,AF
Mali,Tunisia,108.0,AF,AF
Mauritius,Tunisia,121.0,AF,AF
Mauritius,Tunisia,56.0,AF,AF
Mauritania,Tunisia,13.0,AF,AF
Senegal,Tunisia,103.0,AF,AF
Senegal,Tunisia,517.0,AF,AF
Algeria,Turkey,15686.0,AF,AS
Algeria,Turkey,26931.0,AF,AS
Cameroon,Turkey,19352.0,AF,AS
Egypt,Turkey,49426.0,AF,AS
Egypt,Turkey,9.0,AF,AS
Ethiopia,Turkey,22531.0,AF,AS
Ethiopia,Turkey,4638.0,AF,AS
Kenya,Turkey,7753.0,AF,AS
Morocco,Turkey,20159.0,AF,AS
Morocco,Turkey,59449.0,AF,AS
South Africa,Turkey,2787.0,AF,AS
South Africa,Turkey,4611.0,AF,AS
Tunisia,Turkey,11981.0,AF,AS
Tunisia,Turkey,13389.0,AF,AS
Uganda,Turkey,8268.0,AF,AS
Benin,Turkey,2849.0,AF,AS
Benin,Turkey,2945.0,AF,AS
Burkina Faso,Turkey,44742.0,AF,AS
Burkina Faso,Turkey,322.0,AF,AS
Burundi,Turkey,42.0,AF,AS
Comoros,Turkey,46.0,AF,AS
Ghana,Turkey,155139.0,AF,AS
Ghana,Turkey,85590.0,AF,AS
Guinea,Turkey,6234.0,AF,AS
Madagascar,Turkey,331.0,AF,AS
Madagascar,Turkey,1103.0,AF,AS
Malawi,Turkey,16171.0,AF,AS
Niger,Turkey,21055.0,AF,AS
Nigeria,Turkey,130463.0,AF,AS
Togo,Turkey,2323.0,AF,AS
Zimbabwe,Turkey,9892.0,AF,AS
Namibia,Turkey,7.0,AF,AS
Namibia,Turkey,3.0,AF,AS
Congo,Turkey,881.0,AF,AS
Mozambique,Turkey,48683.0,AF,AS
Rwanda,Turkey,91.0,AF,AS
Mali,Turkey,8093.0,AF,AS
Mali,Turkey,9369.0,AF,AS
Mauritius,Turkey,174.0,AF,AS
Mauritius,Turkey,294.0,AF,AS
Liberia,Turkey,136.0,AF,AS
Mauritania,Turkey,442.0,AF,AS
Mauritania,Turkey,176.0,AF,AS
Somalia,Turkey,708.0,AF,AS
Zambia,Turkey,1282.0,AF,AS
Angola,Turkey,74.0,AF,AS
Senegal,Turkey,1360.0,AF,AS
Senegal,Turkey,581.0,AF,AS
Chad,Turkey,23500.0,AF,AS
Guinea-Bissau,Turkey,1588.0,AF,AS
Ethiopia,Uganda,37.0,AF,AF
South Africa,Uganda,4.0,AF,AF
South Africa,Uganda,9055.0,AF,AF
Tunisia,Uganda,70.0,AF,AF
Benin,Uganda,1.0,AF,AF
Madagascar,Uganda,611.0,AF,AF
Zimbabwe,Uganda,2.0,AF,AF
Namibia,Uganda,18.0,AF,AF
Mauritius,Uganda,576.0,AF,AF
Senegal,Uganda,92.0,AF,AF
Algeria,Ukraine,100.0,AF,EU
Ethiopia,Ukraine,852.0,AF,EU
Morocco,Ukraine,179.0,AF,EU
South Africa,Ukraine,5205.0,AF,EU
Tunisia,Ukraine,592.0,AF,EU
Benin,Ukraine,6113.0,AF,EU
Madagascar,Ukraine,148.0,AF,EU
Togo,Ukraine,143.0,AF,EU
Namibia,Ukraine,18.0,AF,EU
Mauritius,Ukraine,126.0,AF,EU
Senegal,Ukraine,1.0,AF,EU
Algeria,United Arab Emirates,8120.0,AF,AS
Algeria,United Arab Emirates,10540.0,AF,AS
Cameroon,United Arab Emirates,55.0,AF,AS
Egypt,United Arab Emirates,298341.0,AF,AS
Egypt,United Arab Emirates,4025.0,AF,AS
Ethiopia,United Arab Emirates,79957.0,AF,AS
Ethiopia,United Arab Emirates,80093.0,AF,AS
Kenya,United Arab Emirates,92393.0,AF,AS
Morocco,United Arab Emirates,26279.0,AF,AS
Morocco,United Arab Emirates,22174.0,AF,AS
South Africa,United Arab Emirates,300959.0,AF,AS
South Africa,United Arab Emirates,273364.0,AF,AS
Tunisia,United Arab Emirates,12798.0,AF,AS
Tunisia,United Arab Emirates,24866.0,AF,AS
Uganda,United Arab Emirates,3372.0,AF,AS
Benin,United Arab Emirates,3682.0,AF,AS
Burkina Faso,United Arab Emirates,10.0,AF,AS
Burkina Faso,United Arab Emirates,156.0,AF,AS
Burundi,United Arab Emirates,608.0,AF,AS
Comoros,United Arab Emirates,5662.0,AF,AS
Ghana,United Arab Emirates,6094.0,AF,AS
Ghana,United Arab Emirates,995.0,AF,AS
Guinea,United Arab Emirates,2.0,AF,AS
Madagascar,United Arab Emirates,6794.0,AF,AS
Madagascar,United Arab Emirates,7133.0,AF,AS
Malawi,United Arab Emirates,4117.0,AF,AS
Niger,United Arab Emirates,1756.0,AF,AS
Nigeria,United Arab Emirates,6777.0,AF,AS
Togo,United Arab Emirates,89.0,AF,AS
Zimbabwe,United Arab Emirates,53311.0,AF,AS
Zimbabwe,United Arab Emirates,176.0,AF,AS
Namibia,United Arab Emirates,2040.0,AF,AS
Namibia,United Arab Emirates,1046.0,AF,AS
Djibouti,United Arab Emirates,45.0,AF,AS
Gabon,United Arab Emirates,12.0,AF,AS
Mozambique,United Arab Emirates,10847.0,AF,AS
Rwanda,United Arab Emirates,1996.0,AF,AS
Mali,United Arab Emirates,6.0,AF,AS
Mauritius,United Arab Emirates,3503.0,AF,AS
Mauritius,United Arab Emirates,1390.0,AF,AS
Mauritania,United Arab Emirates,23.0,AF,AS
Seychelles,United Arab Emirates,42.0,AF,AS
Seychelles,United Arab Emirates,151.0,AF,AS
Somalia,United Arab Emirates,12625.0,AF,AS
Zambia,United Arab Emirates,1471.0,AF,AS
Senegal,United Arab Emirates,168.0,AF,AS
Senegal,United Arab Emirates,1343.0,AF,AS
Gambia,United Arab Emirates,1.0,AF,AS
Gambia,United Arab Emirates,9.0,AF,AS
Guinea-Bissau,United Arab Emirates,181.0,AF,AS
Algeria,United Kingdom,2367.0,AF,EU
Algeria,United Kingdom,2489.0,AF,EU
Cameroon,United Kingdom,38403.0,AF,EU
Egypt,United Kingdom,191106.0,AF,EU
Egypt,United Kingdom,5066.0,AF,EU
Ethiopia,United Kingdom,45198.0,AF,EU
Ethiopia,United Kingdom,24503.0,AF,EU
Kenya,United Kingdom,380694.0,AF,EU
Morocco,United Kingdom,183064.0,AF,EU
Morocco,United Kingdom,72439.0,AF,EU
South Africa,United Kingdom,784087.0,AF,EU
South Africa,United Kingdom,615809.0,AF,EU
Tunisia,United Kingdom,9492.0,AF,EU
Tunisia,United Kingdom,19571.0,AF,EU
Uganda,United Kingdom,16940.0,AF,EU
Benin,United Kingdom,3.0,AF,EU
Burkina Faso,United Kingdom,1891.0,AF,EU
Burkina Faso,United Kingdom,37130.0,AF,EU
Burundi,United Kingdom,894.0,AF,EU
Comoros,United Kingdom,92.0,AF,EU
Ghana,United Kingdom,142966.0,AF,EU
Ghana,United Kingdom,79715.0,AF,EU
Guinea,United Kingdom,82.0,AF,EU
Madagascar,United Kingdom,4993.0,AF,EU
Madagascar,United Kingdom,3636.0,AF,EU
Malawi,United Kingdom,24562.0,AF,EU
Malawi,United Kingdom,77.0,AF,EU
Niger,United Kingdom,2.0,AF,EU
Niger,United Kingdom,25.0,AF,EU
Nigeria,United Kingdom,47771.0,AF,EU
Nigeria,United Kingdom,2.0,AF,EU
Togo,United Kingdom,42.0,AF,EU
Togo,United Kingdom,12.0,AF,EU
Zimbabwe,United Kingdom,18533.0,AF,EU
Zimbabwe,United Kingdom,478.0,AF,EU
Namibia,United Kingdom,41743.0,AF,EU
Namibia,United Kingdom,32398.0,AF,EU
Congo,United Kingdom,84.0,AF,EU
Djibouti,United Kingdom,4505.0,AF,EU
Gabon,United Kingdom,66.0,AF,EU
Mozambique,United Kingdom,18447.0,AF,EU
Rwanda,United Kingdom,11899.0,AF,EU
Sierra Leone,United Kingdom,302.0,AF,EU
Mali,United Kingdom,132.0,AF,EU
Mali,United Kingdom,959.0,AF,EU
Mauritius,United Kingdom,41461.0,AF,EU
Mauritius,United Kingdom,36348.0,AF,EU
Equatorial Guinea,United Kingdom,102.0,AF,EU
Lesotho,United Kingdom,420.0,AF,EU
Liberia,United Kingdom,246.0,AF,EU
Somalia,United Kingdom,54.0,AF,EU
Zambia,United Kingdom,5987.0,AF,EU
Senegal,United Kingdom,33707.0,AF,EU
Senegal,United Kingdom,28664.0,AF,EU
Gambia,United Kingdom,4298.0,AF,EU
Gambia,United Kingdom,19.0,AF,EU
Eritrea,United Kingdom,10.0,AF,EU
Botswana,United Kingdom,20675.0,AF,EU
Botswana,United Kingdom,28188.0,AF,EU
Egypt,Uruguay,839.0,AF,SA
Ethiopia,Uruguay,4.0,AF,SA
Kenya,Uruguay,3.0,AF,SA
Morocco,Uruguay,30.0,AF,SA
Morocco,Uruguay,23.0,AF,SA
South Africa,Uruguay,208.0,AF,SA
South Africa,Uruguay,1386.0,AF,SA
Tunisia,Uruguay,142.0,AF,SA
Tunisia,Uruguay,22.0,AF,SA
Burkina Faso,Uruguay,1.0,AF,SA
Burundi,Uruguay,3.0,AF,SA
Ghana,Uruguay,1131.0,AF,SA
Madagascar,Uruguay,18.0,AF,SA
Malawi,Uruguay,301.0,AF,SA
Nigeria,Uruguay,1193.0,AF,SA
Ethiopia,Yemen,7576.0,AF,AS
Morocco,Yemen,8700.0,AF,AS
South Africa,Yemen,25.0,AF,AS
South Africa,Yemen,21010.0,AF,AS
Tunisia,Yemen,813.0,AF,AS
Madagascar,Yemen,2990.0,AF,AS
Ethiopia,Zambia,444.0,AF,AF
Morocco,Zambia,15.0,AF,AF
South Africa,Zambia,3607.0,AF,AF
South Africa,Zambia,238956.0,AF,AF
Ghana,Zambia,45.0,AF,AF
Zimbabwe,Zambia,1012.0,AF,AF
Zimbabwe,Zambia,14000.0,AF,AF
Namibia,Zambia,14.0,AF,AF
Namibia,Zambia,23396.0,AF,AF
Mauritius,Zambia,359.0,AF,AF
Senegal,Zambia,1.0,AF,AF
Botswana,Zambia,10.0,AF,AF
Botswana,Zambia,523.0,AF,AF
Egypt,Zimbabwe,6914.0,AF,AF
Egypt,Zimbabwe,22.0,AF,AF
Ethiopia,Zimbabwe,3.0,AF,AF
Ethiopia,Zimbabwe,14.0,AF,AF
Kenya,Zimbabwe,2645.0,AF,AF
South Africa,Zimbabwe,507695.0,AF,AF
South Africa,Zimbabwe,445614.0,AF,AF
Madagascar,Zimbabwe,32.0,AF,AF
Madagascar,Zimbabwe,41.0,AF,AF
Malawi,Zimbabwe,30993.0,AF,AF
Malawi,Zimbabwe,8.0,AF,AF
Namibia,Zimbabwe,4259.0,AF,AF
Namibia,Zimbabwe,3654.0,AF,AF
Congo,Zimbabwe,2.0,AF,AF
Gabon,Zimbabwe,57.0,AF,AF
Mozambique,Zimbabwe,35420.0,AF,AF
Mali,Zimbabwe,1.0,AF,AF
Mauritius,Zimbabwe,40385.0,AF,AF
Mauritius,Zimbabwe,2045.0,AF,AF
Zambia,Zimbabwe,130423.0,AF,AF
Zambia,Zimbabwe,2.0,AF,AF
Botswana,Zimbabwe,4029.0,AF,AF
Botswana,Zimbabwe,3951.0,AF,AF
Mauritius,American Samoa,163.0,AF,OC
Algeria,Angola,947.0,AF,AF
Ethiopia,Angola,56.0,AF,AF
Morocco,Angola,6217.0,AF,AF
South Africa,Angola,154267.0,AF,AF
Tunisia,Angola,399.0,AF,AF
Namibia,Angola,14136.0,AF,AF
Mauritius,Angola,147.0,AF,AF
Sao Tome and Principe,Angola,14.0,AF,AF
Botswana,Angola,2256.0,AF,AF
South Africa,Bahamas,572.0,AF,
Tunisia,Bahamas,43.0,AF,
Namibia,Bahamas,1.0,AF,
Namibia,Bahamas,70.0,AF,
Gambia,Bahamas,3.0,AF,
South Africa,Belize,31.0,AF,
Niger,Belize,19.0,AF,
Namibia,Belize,155.0,AF,
South Africa,Cayman Islands,214.0,AF,
Tunisia,Cayman Islands,151.0,AF,
Namibia,Cayman Islands,82.0,AF,
Ethiopia,Chad,13.0,AF,AF
Morocco,Chad,299.0,AF,AF
South Africa,Chad,75.0,AF,AF
Tunisia,Chad,395.0,AF,AF
Ghana,Chad,30.0,AF,AF
Senegal,Chad,17657.0,AF,AF
South Africa,Cuba,32.0,AF,
Tunisia,Cuba,1103.0,AF,
South Africa,Dominica,197.0,AF,
Morocco,Dominican Republic,263.0,AF,
South Africa,Dominican Republic,180.0,AF,
Tunisia,Dominican Republic,19.0,AF,
Algeria,Equatorial Guinea,104.0,AF,AF
Morocco,Equatorial Guinea,2568.0,AF,AF
South Africa,Equatorial Guinea,7510.0,AF,AF
Tunisia,Equatorial Guinea,1861.0,AF,AF
Benin,Equatorial Guinea,4.0,AF,AF
Ghana,Equatorial Guinea,733.0,AF,AF
Togo,Equatorial Guinea,131.0,AF,AF
Mali,Equatorial Guinea,1.0,AF,AF
Senegal,Equatorial Guinea,3797.0,AF,AF
South Africa,Eritrea,152.0,AF,AF
South Africa,French Polynesia,856.0,AF,OC
South Africa,Grenada,60.0,AF,
Ethiopia,Guatemala,435.0,AF,
Morocco,Guatemala,42.0,AF,
South Africa,Guatemala,239.0,AF,
Ethiopia,Guinea-Bissau,1.0,AF,AF
Morocco,Guinea-Bissau,2043.0,AF,AF
South Africa,Guinea-Bissau,550.0,AF,AF
Tunisia,Guinea-Bissau,17.0,AF,AF
Togo,Guinea-Bissau,50.0,AF,AF
Senegal,Guinea-Bissau,13549.0,AF,AF
Gambia,Guinea-Bissau,27349.0,AF,AF
Morocco,Haiti,650.0,AF,
South Africa,Haiti,70.0,AF,
Niger,Haiti,50.0,AF,
Senegal,Haiti,7.0,AF,
Algeria,Iraq,352.0,AF,AS
Ethiopia,Iraq,759.0,AF,AS
Morocco,Iraq,8010.0,AF,AS
South Africa,Iraq,646.0,AF,AS
Tunisia,Iraq,592.0,AF,AS
Benin,Iraq,11.0,AF,AS
Burkina Faso,Iraq,21.0,AF,AS
Ghana,Iraq,427.0,AF,AS
Madagascar,Iraq,201.0,AF,AS
South Africa,Lesotho,330318.0,AF,AF
Namibia,Lesotho,258.0,AF,AF
Botswana,Lesotho,27.0,AF,AF
Algeria,Liberia,187.0,AF,AF
Morocco,Liberia,794.0,AF,AF
South Africa,Liberia,4872.0,AF,AF
Tunisia,Liberia,542.0,AF,AF
Ghana,Liberia,1146.0,AF,AF
Togo,Liberia,317.0,AF,AF
Namibia,Liberia,11.0,AF,AF
Mali,Liberia,582.0,AF,AF
Senegal,Liberia,2878.0,AF,AF
South Africa,Marshall Islands,27.0,AF,OC
Tunisia,Marshall Islands,35.0,AF,OC
Namibia,Marshall Islands,40.0,AF,OC
Ethiopia,Mozambique,15.0,AF,AF
South Africa,Mozambique,430890.0,AF,AF
Tunisia,Mozambique,78.0,AF,AF
Madagascar,Mozambique,364.0,AF,AF
Zimbabwe,Mozambique,130065.0,AF,AF
Namibia,Mozambique,92.0,AF,AF
Mali,Mozambique,1.0,AF,AF
Mauritius,Mozambique,115.0,AF,AF
Botswana,Mozambique,275.0,AF,AF
Ethiopia,Myanmar,25.0,AF,AS
Morocco,Myanmar,2341.0,AF,AS
South Africa,Myanmar,714.0,AF,AS
Benin,Myanmar,310.0,AF,AS
Mauritius,Myanmar,1267.0,AF,AS
Morocco,New Caledonia,4.0,AF,OC
South Africa,New Caledonia,30.0,AF,OC
Tunisia,New Caledonia,74.0,AF,OC
Madagascar,New Caledonia,14.0,AF,OC
Ethiopia,Nicaragua,311.0,AF,
Niger,Nicaragua,54.0,AF,
Niger,Nicaragua,236.0,AF,
South Africa,Panama,3704.0,AF,
Tunisia,Panama,60.0,AF,
Ghana,Panama,62.0,AF,
Namibia,Panama,273.0,AF,
Gambia,Panama,24.0,AF,
South Africa,Saint Vincent and the Grenadines,17.0,AF,
Senegal,Saint Vincent and the Grenadines,7.0,AF,
South Africa,Samoa,4.0,AF,OC
Mauritius,Samoa,300.0,AF,OC
Tunisia,Solomon Islands,43.0,AF,OC
Ethiopia,Somalia,4682.0,AF,AF
Morocco,Somalia,48.0,AF,AF
South Africa,Somalia,1229.0,AF,AF
Tunisia,Somalia,142.0,AF,AF
Namibia,Somalia,1.0,AF,AF
South Africa,Tuvalu,305.0,AF,OC
Mauritius,Tuvalu,22.0,AF,OC
