source,target,value,sourcecont,targetcont
Philippines,Paraguay,133.0,AS,SA
Singapore,Paraguay,254.0,AS,SA
Singapore,Paraguay,4.0,AS,SA
Syrian Arab Republic,Paraguay,378.0,AS,SA
Israel,Paraguay,1195.0,AS,SA
India,Peru,9395.0,AS,SA
India,Peru,5095.0,AS,SA
Pakistan,Peru,15.0,AS,SA
Pakistan,Peru,5.0,AS,SA
Turkey,Peru,4073.0,AS,SA
Turkey,Peru,3381.0,AS,SA
United Arab Emirates,Peru,357.0,AS,SA
Indonesia,Peru,10654.0,AS,SA
Indonesia,Peru,10512.0,AS,SA
Malaysia,Peru,19274.0,AS,SA
Malaysia,Peru,17814.0,AS,SA
Sri Lanka,Peru,14422.0,AS,SA
Sri Lanka,Peru,14362.0,AS,SA
Thailand,Peru,20713.0,AS,SA
Thailand,Peru,14369.0,AS,SA
Viet Nam,Peru,4413.0,AS,SA
Japan,Peru,390.0,AS,SA
Japan,Peru,45.0,AS,SA
Jordan,Peru,3.0,AS,SA
Jordan,Peru,3.0,AS,SA
Lebanon,Peru,2.0,AS,SA
Philippines,Peru,645.0,AS,SA
Philippines,Peru,349.0,AS,SA
Singapore,Peru,15892.0,AS,SA
Singapore,Peru,15169.0,AS,SA
Israel,Peru,625.0,AS,SA
Israel,Peru,416.0,AS,SA
Maldives,Peru,135.0,AS,SA
India,Philippines,215873.0,AS,AS
India,Philippines,166713.0,AS,AS
Kyrgyzstan,Philippines,525.0,AS,AS
Kyrgyzstan,Philippines,479.0,AS,AS
Pakistan,Philippines,12686.0,AS,AS
Pakistan,Philippines,10513.0,AS,AS
Turkey,Philippines,34811.0,AS,AS
Turkey,Philippines,48101.0,AS,AS
United Arab Emirates,Philippines,15731.0,AS,AS
United Arab Emirates,Philippines,18150.0,AS,AS
Cyprus,Philippines,1089.0,AS,AS
Cyprus,Philippines,48.0,AS,AS
Indonesia,Philippines,823371.0,AS,AS
Indonesia,Philippines,835103.0,AS,AS
Malaysia,Philippines,719358.0,AS,AS
Malaysia,Philippines,766272.0,AS,AS
Sri Lanka,Philippines,2222.0,AS,AS
Sri Lanka,Philippines,2655.0,AS,AS
Thailand,Philippines,736078.0,AS,AS
Thailand,Philippines,783201.0,AS,AS
Viet Nam,Philippines,387989.0,AS,AS
Georgia,Philippines,302.0,AS,AS
Georgia,Philippines,139.0,AS,AS
Japan,Philippines,17829.0,AS,AS
Japan,Philippines,35010.0,AS,AS
Jordan,Philippines,22.0,AS,AS
Jordan,Philippines,159.0,AS,AS
Lebanon,Philippines,108.0,AS,AS
Myanmar,Philippines,11054.0,AS,AS
Oman,Philippines,2.0,AS,AS
Saudi Arabia,Philippines,319.0,AS,AS
Singapore,Philippines,419763.0,AS,AS
Singapore,Philippines,526281.0,AS,AS
Israel,Philippines,4464.0,AS,AS
Israel,Philippines,4923.0,AS,AS
Bangladesh,Philippines,2689.0,AS,AS
Kuwait,Philippines,20.0,AS,AS
Nepal,Philippines,13.0,AS,AS
Mongolia,Philippines,1.0,AS,AS
India,Poland,108935.0,AS,EU
India,Poland,89184.0,AS,EU
Kazakhstan,Poland,17342.0,AS,EU
Kazakhstan,Poland,15358.0,AS,EU
Kyrgyzstan,Poland,500.0,AS,EU
Kyrgyzstan,Poland,457.0,AS,EU
Pakistan,Poland,4185.0,AS,EU
Pakistan,Poland,5642.0,AS,EU
Turkey,Poland,177118.0,AS,EU
Turkey,Poland,201050.0,AS,EU
United Arab Emirates,Poland,3746.0,AS,EU
United Arab Emirates,Poland,4661.0,AS,EU
Cyprus,Poland,9854.0,AS,EU
Cyprus,Poland,4535.0,AS,EU
Indonesia,Poland,52702.0,AS,EU
Indonesia,Poland,38066.0,AS,EU
Malaysia,Poland,6004.0,AS,EU
Malaysia,Poland,8062.0,AS,EU
Sri Lanka,Poland,16313.0,AS,EU
Sri Lanka,Poland,19788.0,AS,EU
Thailand,Poland,49259.0,AS,EU
Thailand,Poland,51764.0,AS,EU
Viet Nam,Poland,56694.0,AS,EU
Afghanistan,Poland,16.0,AS,EU
Azerbaijan,Poland,3608.0,AS,EU
Cambodia,Poland,1821.0,AS,EU
Cambodia,Poland,26599.0,AS,EU
Georgia,Poland,6243.0,AS,EU
Georgia,Poland,7237.0,AS,EU
Iraq,Poland,94.0,AS,EU
Japan,Poland,845.0,AS,EU
Japan,Poland,1221.0,AS,EU
Jordan,Poland,273.0,AS,EU
Jordan,Poland,210.0,AS,EU
Lebanon,Poland,331.0,AS,EU
Lebanon,Poland,205.0,AS,EU
Myanmar,Poland,659.0,AS,EU
Philippines,Poland,9587.0,AS,EU
Philippines,Poland,9108.0,AS,EU
Saudi Arabia,Poland,3.0,AS,EU
Singapore,Poland,176.0,AS,EU
Singapore,Poland,1467.0,AS,EU
Syrian Arab Republic,Poland,140.0,AS,EU
Tajikistan,Poland,38.0,AS,EU
Uzbekistan,Poland,878.0,AS,EU
Israel,Poland,12699.0,AS,EU
Israel,Poland,15264.0,AS,EU
Bangladesh,Poland,2008.0,AS,EU
Turkmenistan,Poland,57.0,AS,EU
Armenia,Poland,584.0,AS,EU
Armenia,Poland,605.0,AS,EU
Nepal,Poland,14.0,AS,EU
Qatar,Poland,48.0,AS,EU
Mongolia,Poland,115.0,AS,EU
Mongolia,Poland,3.0,AS,EU
India,Portugal,23003.0,AS,EU
India,Portugal,19845.0,AS,EU
Kazakhstan,Portugal,64.0,AS,EU
Kyrgyzstan,Portugal,95.0,AS,EU
Pakistan,Portugal,3138.0,AS,EU
Pakistan,Portugal,3783.0,AS,EU
Turkey,Portugal,22209.0,AS,EU
Turkey,Portugal,14043.0,AS,EU
United Arab Emirates,Portugal,256.0,AS,EU
United Arab Emirates,Portugal,564.0,AS,EU
Cyprus,Portugal,734.0,AS,EU
Cyprus,Portugal,402.0,AS,EU
Indonesia,Portugal,31737.0,AS,EU
Indonesia,Portugal,25370.0,AS,EU
Malaysia,Portugal,16458.0,AS,EU
Malaysia,Portugal,15144.0,AS,EU
Sri Lanka,Portugal,2886.0,AS,EU
Sri Lanka,Portugal,2860.0,AS,EU
Thailand,Portugal,8589.0,AS,EU
Thailand,Portugal,7783.0,AS,EU
Viet Nam,Portugal,30333.0,AS,EU
Cambodia,Portugal,5909.0,AS,EU
Cambodia,Portugal,6291.0,AS,EU
Georgia,Portugal,19.0,AS,EU
Georgia,Portugal,18.0,AS,EU
Iraq,Portugal,11.0,AS,EU
Japan,Portugal,5449.0,AS,EU
Japan,Portugal,4833.0,AS,EU
Jordan,Portugal,3.0,AS,EU
Jordan,Portugal,60.0,AS,EU
Lebanon,Portugal,1670.0,AS,EU
Lebanon,Portugal,833.0,AS,EU
Myanmar,Portugal,1497.0,AS,EU
Philippines,Portugal,2889.0,AS,EU
Philippines,Portugal,2345.0,AS,EU
Saudi Arabia,Portugal,176.0,AS,EU
Singapore,Portugal,909.0,AS,EU
Singapore,Portugal,1188.0,AS,EU
Syrian Arab Republic,Portugal,873.0,AS,EU
Tajikistan,Portugal,2.0,AS,EU
Uzbekistan,Portugal,322.0,AS,EU
Israel,Portugal,7220.0,AS,EU
Israel,Portugal,7167.0,AS,EU
Bangladesh,Portugal,32.0,AS,EU
Bangladesh,Portugal,1.0,AS,EU
Kuwait,Portugal,181.0,AS,EU
Kuwait,Portugal,93.0,AS,EU
Turkmenistan,Portugal,691.0,AS,EU
Nepal,Portugal,1.0,AS,EU
India,Qatar,275931.0,AS,AS
India,Qatar,221701.0,AS,AS
Kazakhstan,Qatar,34.0,AS,AS
Kyrgyzstan,Qatar,10.0,AS,AS
Pakistan,Qatar,44210.0,AS,AS
Pakistan,Qatar,37768.0,AS,AS
Turkey,Qatar,66401.0,AS,AS
Turkey,Qatar,40111.0,AS,AS
United Arab Emirates,Qatar,324836.0,AS,AS
United Arab Emirates,Qatar,133743.0,AS,AS
Cyprus,Qatar,2970.0,AS,AS
Cyprus,Qatar,1362.0,AS,AS
Indonesia,Qatar,6139.0,AS,AS
Indonesia,Qatar,3643.0,AS,AS
Malaysia,Qatar,20455.0,AS,AS
Malaysia,Qatar,19958.0,AS,AS
Sri Lanka,Qatar,11373.0,AS,AS
Sri Lanka,Qatar,11436.0,AS,AS
Thailand,Qatar,27287.0,AS,AS
Thailand,Qatar,17967.0,AS,AS
Viet Nam,Qatar,11804.0,AS,AS
Azerbaijan,Qatar,33.0,AS,AS
Georgia,Qatar,19.0,AS,AS
Georgia,Qatar,409.0,AS,AS
Iraq,Qatar,243.0,AS,AS
Japan,Qatar,3149.0,AS,AS
Japan,Qatar,1617.0,AS,AS
Jordan,Qatar,73074.0,AS,AS
Jordan,Qatar,117702.0,AS,AS
Lebanon,Qatar,45978.0,AS,AS
Lebanon,Qatar,34198.0,AS,AS
Myanmar,Qatar,453.0,AS,AS
Oman,Qatar,37970.0,AS,AS
Oman,Qatar,48465.0,AS,AS
Philippines,Qatar,37619.0,AS,AS
Philippines,Qatar,15863.0,AS,AS
Saudi Arabia,Qatar,347603.0,AS,AS
Singapore,Qatar,14475.0,AS,AS
Singapore,Qatar,18477.0,AS,AS
Syrian Arab Republic,Qatar,3558.0,AS,AS
Bangladesh,Qatar,8698.0,AS,AS
Bangladesh,Qatar,13.0,AS,AS
Kuwait,Qatar,28983.0,AS,AS
Kuwait,Qatar,30721.0,AS,AS
Bahrain,Qatar,38457.0,AS,AS
Bahrain,Qatar,35901.0,AS,AS
Yemen,Qatar,2039.0,AS,AS
Mongolia,Qatar,265.0,AS,AS
Maldives,Qatar,3.0,AS,AS
India,Romania,27246.0,AS,EU
India,Romania,16945.0,AS,EU
Kazakhstan,Romania,76.0,AS,EU
Kazakhstan,Romania,28.0,AS,EU
Kyrgyzstan,Romania,337.0,AS,EU
Kyrgyzstan,Romania,191.0,AS,EU
Pakistan,Romania,3900.0,AS,EU
Pakistan,Romania,3719.0,AS,EU
Turkey,Romania,228566.0,AS,EU
Turkey,Romania,201647.0,AS,EU
United Arab Emirates,Romania,63.0,AS,EU
United Arab Emirates,Romania,189.0,AS,EU
Cyprus,Romania,6242.0,AS,EU
Cyprus,Romania,749.0,AS,EU
Indonesia,Romania,35177.0,AS,EU
Indonesia,Romania,32319.0,AS,EU
Malaysia,Romania,16503.0,AS,EU
Malaysia,Romania,15658.0,AS,EU
Sri Lanka,Romania,847.0,AS,EU
Sri Lanka,Romania,765.0,AS,EU
Thailand,Romania,19845.0,AS,EU
Thailand,Romania,15894.0,AS,EU
Viet Nam,Romania,18952.0,AS,EU
Afghanistan,Romania,155.0,AS,EU
Cambodia,Romania,2535.0,AS,EU
Cambodia,Romania,2198.0,AS,EU
Georgia,Romania,163.0,AS,EU
Georgia,Romania,175.0,AS,EU
Japan,Romania,396.0,AS,EU
Japan,Romania,532.0,AS,EU
Jordan,Romania,622.0,AS,EU
Jordan,Romania,666.0,AS,EU
Lebanon,Romania,931.0,AS,EU
Lebanon,Romania,623.0,AS,EU
Myanmar,Romania,338.0,AS,EU
Philippines,Romania,1374.0,AS,EU
Philippines,Romania,1476.0,AS,EU
Saudi Arabia,Romania,54.0,AS,EU
Singapore,Romania,2650.0,AS,EU
Syrian Arab Republic,Romania,80.0,AS,EU
Tajikistan,Romania,33.0,AS,EU
Uzbekistan,Romania,92.0,AS,EU
Israel,Romania,6887.0,AS,EU
Israel,Romania,6851.0,AS,EU
Bangladesh,Romania,620.0,AS,EU
Armenia,Romania,3.0,AS,EU
India,Russian Federation,554554.0,AS,EU
India,Russian Federation,398138.0,AS,EU
Kazakhstan,Russian Federation,298008.0,AS,EU
Kazakhstan,Russian Federation,273723.0,AS,EU
Kyrgyzstan,Russian Federation,33084.0,AS,EU
Kyrgyzstan,Russian Federation,40176.0,AS,EU
Pakistan,Russian Federation,106454.0,AS,EU
Pakistan,Russian Federation,65143.0,AS,EU
Turkey,Russian Federation,589724.0,AS,EU
Turkey,Russian Federation,462539.0,AS,EU
United Arab Emirates,Russian Federation,33208.0,AS,EU
United Arab Emirates,Russian Federation,27326.0,AS,EU
Cyprus,Russian Federation,1246.0,AS,EU
Cyprus,Russian Federation,998.0,AS,EU
Indonesia,Russian Federation,900327.0,AS,EU
Indonesia,Russian Federation,625796.0,AS,EU
Malaysia,Russian Federation,198193.0,AS,EU
Malaysia,Russian Federation,124407.0,AS,EU
Sri Lanka,Russian Federation,163862.0,AS,EU
Sri Lanka,Russian Federation,144161.0,AS,EU
Thailand,Russian Federation,114885.0,AS,EU
Thailand,Russian Federation,72079.0,AS,EU
Viet Nam,Russian Federation,281689.0,AS,EU
Afghanistan,Russian Federation,6239.0,AS,EU
Azerbaijan,Russian Federation,323663.0,AS,EU
Cambodia,Russian Federation,1557.0,AS,EU
Cambodia,Russian Federation,1132.0,AS,EU
Georgia,Russian Federation,197435.0,AS,EU
Georgia,Russian Federation,140732.0,AS,EU
Japan,Russian Federation,17076.0,AS,EU
Japan,Russian Federation,18019.0,AS,EU
Jordan,Russian Federation,3281.0,AS,EU
Jordan,Russian Federation,3566.0,AS,EU
Lebanon,Russian Federation,6463.0,AS,EU
Lebanon,Russian Federation,812.0,AS,EU
Myanmar,Russian Federation,902.0,AS,EU
Philippines,Russian Federation,27474.0,AS,EU
Philippines,Russian Federation,13351.0,AS,EU
Saudi Arabia,Russian Federation,237.0,AS,EU
Singapore,Russian Federation,21349.0,AS,EU
Singapore,Russian Federation,22377.0,AS,EU
Syrian Arab Republic,Russian Federation,10790.0,AS,EU
Tajikistan,Russian Federation,22146.0,AS,EU
Uzbekistan,Russian Federation,124980.0,AS,EU
Israel,Russian Federation,261516.0,AS,EU
Israel,Russian Federation,229539.0,AS,EU
Bangladesh,Russian Federation,17153.0,AS,EU
Kuwait,Russian Federation,1.0,AS,EU
Turkmenistan,Russian Federation,6932.0,AS,EU
Armenia,Russian Federation,219886.0,AS,EU
Armenia,Russian Federation,164107.0,AS,EU
Nepal,Russian Federation,215.0,AS,EU
Yemen,Russian Federation,172.0,AS,EU
Mongolia,Russian Federation,6435.0,AS,EU
Mongolia,Russian Federation,5946.0,AS,EU
India,Rwanda,50.0,AS,AF
India,Rwanda,3128.0,AS,AF
Turkey,Rwanda,5255.0,AS,AF
United Arab Emirates,Rwanda,6.0,AS,AF
United Arab Emirates,Rwanda,341.0,AS,AF
Indonesia,Rwanda,5526.0,AS,AF
Malaysia,Rwanda,1286.0,AS,AF
Thailand,Rwanda,100.0,AS,AF
Thailand,Rwanda,93.0,AS,AF
Japan,Rwanda,16.0,AS,AF
Lebanon,Rwanda,4.0,AS,AF
India,Saint Lucia,19.0,AS,
India,Saint Lucia,6.0,AS,
Pakistan,Saint Lucia,2.0,AS,
Turkey,Saint Lucia,31.0,AS,
Turkey,Saint Lucia,36.0,AS,
United Arab Emirates,Saint Lucia,31.0,AS,
United Arab Emirates,Saint Lucia,50.0,AS,
Cyprus,Saint Lucia,13.0,AS,
Cyprus,Saint Lucia,1.0,AS,
Indonesia,Saint Lucia,54.0,AS,
Indonesia,Saint Lucia,68.0,AS,
Malaysia,Saint Lucia,46.0,AS,
Malaysia,Saint Lucia,192.0,AS,
Thailand,Saint Lucia,26.0,AS,
Thailand,Saint Lucia,5.0,AS,
Oman,Saint Lucia,76.0,AS,
Singapore,Saint Lucia,238.0,AS,
India,Sao Tome and Principe,240.0,AS,AF
India,Sao Tome and Principe,214.0,AS,AF
Pakistan,Sao Tome and Principe,5.0,AS,AF
Turkey,Sao Tome and Principe,128.0,AS,AF
Turkey,Sao Tome and Principe,456.0,AS,AF
United Arab Emirates,Sao Tome and Principe,137.0,AS,AF
United Arab Emirates,Sao Tome and Principe,47.0,AS,AF
Cyprus,Sao Tome and Principe,14.0,AS,AF
Cyprus,Sao Tome and Principe,10.0,AS,AF
Indonesia,Sao Tome and Principe,587.0,AS,AF
Indonesia,Sao Tome and Principe,232.0,AS,AF
Malaysia,Sao Tome and Principe,123.0,AS,AF
Thailand,Sao Tome and Principe,324.0,AS,AF
Thailand,Sao Tome and Principe,433.0,AS,AF
Japan,Sao Tome and Principe,1930.0,AS,AF
Japan,Sao Tome and Principe,444.0,AS,AF
Jordan,Sao Tome and Principe,27.0,AS,AF
Lebanon,Sao Tome and Principe,468.0,AS,AF
Lebanon,Sao Tome and Principe,181.0,AS,AF
Saudi Arabia,Sao Tome and Principe,93.0,AS,AF
Saudi Arabia,Sao Tome and Principe,4.0,AS,AF
Singapore,Sao Tome and Principe,63.0,AS,AF
India,Saudi Arabia,788018.0,AS,AS
India,Saudi Arabia,1235463.0,AS,AS
Kazakhstan,Saudi Arabia,9.0,AS,AS
Kyrgyzstan,Saudi Arabia,261.0,AS,AS
Pakistan,Saudi Arabia,69179.0,AS,AS
Pakistan,Saudi Arabia,191696.0,AS,AS
Turkey,Saudi Arabia,354.0,AS,AS
Turkey,Saudi Arabia,513639.0,AS,AS
United Arab Emirates,Saudi Arabia,610.0,AS,AS
United Arab Emirates,Saudi Arabia,337219.0,AS,AS
Cyprus,Saudi Arabia,7679.0,AS,AS
Indonesia,Saudi Arabia,302238.0,AS,AS
Malaysia,Saudi Arabia,249678.0,AS,AS
Sri Lanka,Saudi Arabia,190.0,AS,AS
Sri Lanka,Saudi Arabia,48817.0,AS,AS
Thailand,Saudi Arabia,47673.0,AS,AS
Thailand,Saudi Arabia,126132.0,AS,AS
Cambodia,Saudi Arabia,166.0,AS,AS
Cambodia,Saudi Arabia,148.0,AS,AS
Georgia,Saudi Arabia,7698.0,AS,AS
Japan,Saudi Arabia,10758.0,AS,AS
Jordan,Saudi Arabia,663.0,AS,AS
Jordan,Saudi Arabia,322268.0,AS,AS
Lebanon,Saudi Arabia,3.0,AS,AS
Lebanon,Saudi Arabia,89287.0,AS,AS
Oman,Saudi Arabia,191593.0,AS,AS
Philippines,Saudi Arabia,112.0,AS,AS
Philippines,Saudi Arabia,55265.0,AS,AS
Singapore,Saudi Arabia,70621.0,AS,AS
Kuwait,Saudi Arabia,463.0,AS,AS
Kuwait,Saudi Arabia,199918.0,AS,AS
Bahrain,Saudi Arabia,347.0,AS,AS
Bahrain,Saudi Arabia,126837.0,AS,AS
Qatar,Saudi Arabia,23096.0,AS,AS
Mongolia,Saudi Arabia,265.0,AS,AS
India,Senegal,185522.0,AS,AF
India,Senegal,169811.0,AS,AF
Pakistan,Senegal,17242.0,AS,AF
Pakistan,Senegal,16572.0,AS,AF
Turkey,Senegal,18769.0,AS,AF
Turkey,Senegal,32514.0,AS,AF
United Arab Emirates,Senegal,14547.0,AS,AF
United Arab Emirates,Senegal,29996.0,AS,AF
Cyprus,Senegal,13.0,AS,AF
Indonesia,Senegal,6757.0,AS,AF
Indonesia,Senegal,26368.0,AS,AF
Malaysia,Senegal,13758.0,AS,AF
Malaysia,Senegal,46253.0,AS,AF
Sri Lanka,Senegal,4649.0,AS,AF
Thailand,Senegal,81245.0,AS,AF
Thailand,Senegal,89443.0,AS,AF
Viet Nam,Senegal,1090.0,AS,AF
Afghanistan,Senegal,356.0,AS,AF
Azerbaijan,Senegal,116.0,AS,AF
Cambodia,Senegal,56.0,AS,AF
Cambodia,Senegal,34.0,AS,AF
Iraq,Senegal,12.0,AS,AF
Japan,Senegal,19.0,AS,AF
Jordan,Senegal,75.0,AS,AF
Jordan,Senegal,77.0,AS,AF
Lebanon,Senegal,452.0,AS,AF
Lebanon,Senegal,1367.0,AS,AF
Oman,Senegal,154.0,AS,AF
Saudi Arabia,Senegal,1441.0,AS,AF
Singapore,Senegal,463.0,AS,AF
Singapore,Senegal,1991.0,AS,AF
Bangladesh,Senegal,42.0,AS,AF
Kuwait,Senegal,54.0,AS,AF
Bahrain,Senegal,1.0,AS,AF
Brunei Darussalam,Senegal,56.0,AS,AF
India,Serbia,12408.0,AS,EU
India,Serbia,2728.0,AS,EU
Kazakhstan,Serbia,34.0,AS,EU
Kazakhstan,Serbia,26.0,AS,EU
Kyrgyzstan,Serbia,3219.0,AS,EU
Kyrgyzstan,Serbia,4169.0,AS,EU
Pakistan,Serbia,626.0,AS,EU
Pakistan,Serbia,19.0,AS,EU
Turkey,Serbia,37177.0,AS,EU
Turkey,Serbia,76707.0,AS,EU
United Arab Emirates,Serbia,595.0,AS,EU
United Arab Emirates,Serbia,2685.0,AS,EU
Cyprus,Serbia,1376.0,AS,EU
Cyprus,Serbia,794.0,AS,EU
Indonesia,Serbia,13907.0,AS,EU
Indonesia,Serbia,88.0,AS,EU
Malaysia,Serbia,11855.0,AS,EU
Malaysia,Serbia,3232.0,AS,EU
Sri Lanka,Serbia,624.0,AS,EU
Sri Lanka,Serbia,308.0,AS,EU
Thailand,Serbia,13765.0,AS,EU
Thailand,Serbia,2089.0,AS,EU
Viet Nam,Serbia,15858.0,AS,EU
Georgia,Serbia,15.0,AS,EU
Georgia,Serbia,58.0,AS,EU
Japan,Serbia,204.0,AS,EU
Japan,Serbia,102.0,AS,EU
Jordan,Serbia,66.0,AS,EU
Jordan,Serbia,49.0,AS,EU
Lebanon,Serbia,167.0,AS,EU
Myanmar,Serbia,14.0,AS,EU
Philippines,Serbia,807.0,AS,EU
Philippines,Serbia,40.0,AS,EU
Saudi Arabia,Serbia,518.0,AS,EU
Singapore,Serbia,204.0,AS,EU
Singapore,Serbia,38.0,AS,EU
Syrian Arab Republic,Serbia,2.0,AS,EU
Uzbekistan,Serbia,52.0,AS,EU
Israel,Serbia,1621.0,AS,EU
Israel,Serbia,801.0,AS,EU
Bangladesh,Serbia,90.0,AS,EU
Turkmenistan,Serbia,154.0,AS,EU
Yemen,Serbia,3.0,AS,EU
India,Seychelles,9755.0,AS,AF
India,Seychelles,6439.0,AS,AF
Kazakhstan,Seychelles,6.0,AS,AF
Pakistan,Seychelles,1248.0,AS,AF
Pakistan,Seychelles,904.0,AS,AF
Turkey,Seychelles,2533.0,AS,AF
Turkey,Seychelles,1769.0,AS,AF
United Arab Emirates,Seychelles,17695.0,AS,AF
United Arab Emirates,Seychelles,14665.0,AS,AF
Cyprus,Seychelles,459.0,AS,AF
Cyprus,Seychelles,120.0,AS,AF
Indonesia,Seychelles,588.0,AS,AF
Indonesia,Seychelles,560.0,AS,AF
Malaysia,Seychelles,2775.0,AS,AF
Malaysia,Seychelles,2980.0,AS,AF
Sri Lanka,Seychelles,1227.0,AS,AF
Sri Lanka,Seychelles,755.0,AS,AF
Thailand,Seychelles,2221.0,AS,AF
Thailand,Seychelles,1613.0,AS,AF
Viet Nam,Seychelles,427.0,AS,AF
Afghanistan,Seychelles,6.0,AS,AF
Japan,Seychelles,144.0,AS,AF
Japan,Seychelles,5.0,AS,AF
Lebanon,Seychelles,134.0,AS,AF
Lebanon,Seychelles,18.0,AS,AF
Oman,Seychelles,147.0,AS,AF
Oman,Seychelles,183.0,AS,AF
Philippines,Seychelles,118.0,AS,AF
Saudi Arabia,Seychelles,231.0,AS,AF
Singapore,Seychelles,4368.0,AS,AF
Singapore,Seychelles,2941.0,AS,AF
Israel,Seychelles,137.0,AS,AF
Israel,Seychelles,11.0,AS,AF
Bahrain,Seychelles,3.0,AS,AF
Maldives,Seychelles,4.0,AS,AF
Maldives,Seychelles,3.0,AS,AF
India,Sierra Leone,17388.0,AS,AF
India,Sierra Leone,19934.0,AS,AF
Pakistan,Sierra Leone,27221.0,AS,AF
Pakistan,Sierra Leone,24307.0,AS,AF
Turkey,Sierra Leone,7959.0,AS,AF
United Arab Emirates,Sierra Leone,2.0,AS,AF
United Arab Emirates,Sierra Leone,2678.0,AS,AF
Indonesia,Sierra Leone,18609.0,AS,AF
Malaysia,Sierra Leone,6727.0,AS,AF
Sri Lanka,Sierra Leone,1113.0,AS,AF
Thailand,Sierra Leone,8316.0,AS,AF
Thailand,Sierra Leone,7556.0,AS,AF
Georgia,Sierra Leone,11.0,AS,AF
Jordan,Sierra Leone,232.0,AS,AF
Lebanon,Sierra Leone,9.0,AS,AF
Lebanon,Sierra Leone,1830.0,AS,AF
Oman,Sierra Leone,53.0,AS,AF
India,Singapore,259149.0,AS,AS
India,Singapore,242093.0,AS,AS
Pakistan,Singapore,8268.0,AS,AS
Pakistan,Singapore,7265.0,AS,AS
Turkey,Singapore,20981.0,AS,AS
Turkey,Singapore,19767.0,AS,AS
United Arab Emirates,Singapore,30718.0,AS,AS
United Arab Emirates,Singapore,15200.0,AS,AS
Cyprus,Singapore,4454.0,AS,AS
Cyprus,Singapore,2327.0,AS,AS
Indonesia,Singapore,1050148.0,AS,AS
Indonesia,Singapore,1207670.0,AS,AS
Malaysia,Singapore,1902906.0,AS,AS
Malaysia,Singapore,2135700.0,AS,AS
Sri Lanka,Singapore,13080.0,AS,AS
Sri Lanka,Singapore,14977.0,AS,AS
Thailand,Singapore,531772.0,AS,AS
Thailand,Singapore,472033.0,AS,AS
Viet Nam,Singapore,223155.0,AS,AS
Afghanistan,Singapore,3.0,AS,AS
Azerbaijan,Singapore,11.0,AS,AS
Cambodia,Singapore,5094.0,AS,AS
Cambodia,Singapore,16220.0,AS,AS
Georgia,Singapore,316.0,AS,AS
Georgia,Singapore,9215.0,AS,AS
Japan,Singapore,208302.0,AS,AS
Japan,Singapore,163172.0,AS,AS
Jordan,Singapore,130.0,AS,AS
Jordan,Singapore,41.0,AS,AS
Lebanon,Singapore,54.0,AS,AS
Lebanon,Singapore,501.0,AS,AS
Myanmar,Singapore,19415.0,AS,AS
Oman,Singapore,994.0,AS,AS
Oman,Singapore,888.0,AS,AS
Philippines,Singapore,92011.0,AS,AS
Philippines,Singapore,58425.0,AS,AS
Saudi Arabia,Singapore,2052.0,AS,AS
Syrian Arab Republic,Singapore,62.0,AS,AS
Uzbekistan,Singapore,86.0,AS,AS
Israel,Singapore,7718.0,AS,AS
Israel,Singapore,6015.0,AS,AS
Bangladesh,Singapore,5639.0,AS,AS
Bangladesh,Singapore,162.0,AS,AS
Kuwait,Singapore,404.0,AS,AS
Kuwait,Singapore,16.0,AS,AS
Turkmenistan,Singapore,499.0,AS,AS
Armenia,Singapore,25.0,AS,AS
Armenia,Singapore,11.0,AS,AS
Bahrain,Singapore,4092.0,AS,AS
Bahrain,Singapore,664.0,AS,AS
Nepal,Singapore,1045.0,AS,AS
Qatar,Singapore,2.0,AS,AS
Qatar,Singapore,47.0,AS,AS
Timor-Leste,Singapore,84.0,AS,AS
Yemen,Singapore,112.0,AS,AS
Mongolia,Singapore,16.0,AS,AS
Brunei Darussalam,Singapore,58.0,AS,AS
Bhutan,Singapore,73.0,AS,AS
India,Slovakia,1792.0,AS,EU
India,Slovakia,1420.0,AS,EU
Kazakhstan,Slovakia,28.0,AS,EU
Kazakhstan,Slovakia,587.0,AS,EU
Kyrgyzstan,Slovakia,11.0,AS,EU
Pakistan,Slovakia,38.0,AS,EU
Pakistan,Slovakia,25.0,AS,EU
Turkey,Slovakia,17550.0,AS,EU
Turkey,Slovakia,17408.0,AS,EU
United Arab Emirates,Slovakia,1.0,AS,EU
United Arab Emirates,Slovakia,1.0,AS,EU
Cyprus,Slovakia,2610.0,AS,EU
Cyprus,Slovakia,689.0,AS,EU
Indonesia,Slovakia,10053.0,AS,EU
Indonesia,Slovakia,292.0,AS,EU
Malaysia,Slovakia,13249.0,AS,EU
Malaysia,Slovakia,160.0,AS,EU
Sri Lanka,Slovakia,400.0,AS,EU
Sri Lanka,Slovakia,1943.0,AS,EU
Thailand,Slovakia,13707.0,AS,EU
Thailand,Slovakia,3240.0,AS,EU
Viet Nam,Slovakia,4100.0,AS,EU
Azerbaijan,Slovakia,36.0,AS,EU
Cambodia,Slovakia,29.0,AS,EU
Georgia,Slovakia,1449.0,AS,EU
Georgia,Slovakia,6159.0,AS,EU
Japan,Slovakia,71.0,AS,EU
Japan,Slovakia,734.0,AS,EU
Jordan,Slovakia,1.0,AS,EU
Jordan,Slovakia,1.0,AS,EU
Myanmar,Slovakia,193.0,AS,EU
Philippines,Slovakia,309.0,AS,EU
